col_delay col_page col_project col_requests col_size
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Pulp_Fiction en 1.0 13596328.0
0.0 Princess_Bamba_Sutherland en 1.0 1262725.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Werner_Forssmann en 1.0 384467484.0
0.0 ITC_Hotels en 1.0 263158665.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Blac_Chyna en 1.0 12327191.0
0.0 Phil_Anselmo en 1.0 34006323.0
0.0 Main_Page en 1.0 2733104419.0
0.0 House_of_Cards_(season_4) en 1.0 1494113.0
0.0 Star_Wars:_The_Force_Awakens en 1.0 178343632.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:Search en 1.0 97778656.0
0.0 Wolverine en 1.0 4859228.0
0.0 Genesis_(band) en 1.0 11501012.0
0.0 ITC_Hotels en 1.0 263158665.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Werner_Forssmann en 1.0 384467484.0
0.0 File:Donald_August_19_(cropped).jpg en 1.0 31076100.0
0.0 Turandot en 1.0 6858457.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Werner_Forssmann en 1.0 384467484.0
0.0 Vincent_Kartheiser en 1.0 3395515.0
0.0 Main_Page en 1.0 2733104419.0
0.0 George_Orwell en 1.0 11494952.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Mozart_in_the_Jungle en 1.0 2341399.0
0.0 Web_scraping en 1.0 171281259.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Fatal_Attraction en 1.0 4959703.0
0.0 Donnie_Wahlberg en 1.0 2832611.0
0.0 List_of_Disney_Channel_Original_Movies en 1.0 2856695.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Special:Search en 1.0 97778656.0
0.0 UFC_196 en 1.0 5235439.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Chang%27e_3 en 1.0 12694861.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Agile_software_development en 1.0 7714434.0
0.0 YouTube en 1.0 150317798.0
0.0 Bennet_Omalu en 1.0 3765596.0
0.0 Matthew_Perry en 1.0 3951131.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Cinderella_(2015_Disney_film) en 1.0 7912931.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Shaquille_O%27Neal en 1.0 20268744.0
0.0 List_of_free_software_project_directories en 1.0 565539555.0
0.0 War_and_Peace_(2016_TV_series) en 1.0 6726276.0
0.0 Multiple_sclerosis en 1.0 9755993.0
0.0 Paul_Kantner en 1.0 76510049.0
0.0 Ozzy_Osbourne en 1.0 13439332.0
0.0 Alexander_Hamilton en 1.0 21596751.0
0.0 Main_Page en 1.0 2733104419.0
0.0 LeBron_James en 1.0 22805017.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 People_of_Cape_Verde en 1.0 2564238.0
0.0 Agnieszka_Popielewicz en 1.0 16869125.0
0.0 Java_(programming_language) en 1.0 6995782.0
0.0 Java_(programming_language) en 1.0 6995782.0
0.0 Fourteenth_Amendment_to_the_United_States_Constitution en 1.0 11438845.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Pillowtalk_(song) en 1.0 10095279.0
0.0 Web_scraping en 1.0 171281259.0
0.0 Climatic_Research_Unit_email_controversy en 1.0 1320059.0
0.0 Special:Search en 1.0 97778656.0
0.0 ITC_Hotels en 1.0 263158665.0
0.0 Shitterton en 1.0 68119887.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Huma_Abedin en 1.0 3207675.0
0.0 UFC_Fight_Night:_Hendricks_vs._Thompson en 1.0 3486648.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 ITC_Hotels en 1.0 263158665.0
0.0 Art en 1.0 10645918.0
0.0 Main_Page en 1.0 2733104419.0
0.0 The_X-Files en 1.0 116167225.0
0.0 Vivan_Sundaram en 1.0 1160355.0
0.0 Christoph_Waltz en 1.0 5474692.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Donald_Trump en 1.0 250107541.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 London en 1.0 124896210.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 DNA en 1.0 12021219.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Werner_Forssmann en 1.0 384467484.0
0.0 Saoirse_Ronan en 1.0 5790318.0
0.0 Louis_Tomlinson en 1.0 12984705.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Amrita_Sher-Gil en 1.0 169260681.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Amrita_Sher-Gil en 1.0 169260681.0
0.0 Special:Search en 1.0 97778656.0
0.0 Iowa_caucuses en 1.0 46601724.0
0.0 Manchester_United_F.C. en 1.0 15506443.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 File:Real_Madrid_CF.svg en 1.0 1042750.0
0.0 Rashida_Jones en 1.0 5292671.0
0.0 Main_Page en 1.0 2733104419.0
0.0 List_of_free_software_project_directories en 1.0 565539555.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Deadpool_(film) en 1.0 39298595.0
0.0 Brad_Pitt en 1.0 18357645.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Democratic_Party_presidential_debates,_2016 en 1.0 3508560.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Harry_Styles en 1.0 6220116.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Hillary_Clinton en 1.0 91049547.0
0.0 Dystopia_(Megadeth_album) en 1.0 3704238.0
0.0 Gwyneth_Paltrow en 1.0 7057586.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Belize en 1.0 12219929.0
0.0 Agnieszka_Popielewicz en 1.0 16869125.0
0.0 One-Punch_Man en 1.0 11978621.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Daniel_Radcliffe en 1.0 7624615.0
0.0 Snakes_on_a_Plane en 1.0 34167981.0
0.0 New_York-style_pizza en 1.0 103234417.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 ITC_Hotels en 1.0 263158665.0
0.0 Antivirus_software en 1.0 182349766.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Murder_of_Janine_Balding en 1.0 3950876.0
0.0 List_of_the_most_subscribed_users_on_YouTube en 1.0 2207209.0
0.0 MasterChef_Junior en 1.0 13207077.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Christina_Hendricks en 1.0 3497681.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 MS_Hans_Hedtoft en 1.0 21954517.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Elon_Musk en 1.0 30446785.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:Watchlist en 1.0 121481837.0
0.0 Aedes_aegypti en 1.0 3876644.0
0.0 Adventure_Time en 1.0 10004168.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 List_of_free_software_project_directories en 1.0 565539555.0
0.0 Jefferson_Airplane en 1.0 41640628.0
0.0 Tom_Clancy%27s_The_Division en 1.0 17418974.0
0.0 Main_Page en 1.0 2733104419.0
0.0 List_of_Naruto:_Shippuden_episodes en 1.0 28756093.0
0.0 Irudhi_Suttru en 1.0 7935723.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Joseph_Gordon-Levitt en 1.0 6210142.0
0.0 Howard_Morris en 1.0 3638996.0
0.0 File:Elon_Musk_2015.jpg en 1.0 3926959.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Philippines en 1.0 54919202.0
0.0 Lockheed_Martin_F-35_Lightning_II en 1.0 34329353.0
0.0 Main_Page en 1.0 2733104419.0
0.0 List_of_Star_Wars_characters en 1.0 23016906.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Benicio_del_Toro en 1.0 5573086.0
0.0 Main_Page en 1.0 2733104419.0
0.0 UFC_196 en 1.0 5235439.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Amber_Rose en 1.0 21152179.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Libertarianism en 1.0 53536454.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Empire_State_Building en 1.0 17322972.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Zayn_Malik en 1.0 57547652.0
0.0 The_Big_Bang_Theory_(season_9) en 1.0 15045818.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Werner_Forssmann en 1.0 384467484.0
0.0 Microsoft_Office en 1.0 9078079.0
0.0 T._J._Miller en 1.0 6089971.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Special:BlankPage en 1.0 1421244524.0
0.0 Special:UserLogin en 1.0 724442874.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Donald_Trump en 1.0 250107541.0
0.0 Spectre_(2015_film) en 1.0 26122088.0
0.0 Main_Page en 1.0 2733104419.0
0.0 Microcephaly en 1.0 33040377.0
