col_delay col_page col_project col_requests col_size
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 File:Evander_Holyfield_LA_2011.jpg en 1.0 175982092.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Kristen_Stewart en 1.0 5918318.0
0.0 Adidas en 1.0 6344891.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Special:Search en 1.0 109526764.0
0.0 Main_Page en 1.0 8614729028.0
0.0 George_W._Bush en 1.0 65046449.0
0.0 Maze_Runner:_The_Scorch_Trials en 1.0 4991563.0
0.0 Chichijima_incident en 1.0 185159309.0
0.0 Empire_(2015_TV_series) en 1.0 5877097.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 North_Korea en 1.0 126064716.0
0.0 Special:BlankPage en 1.0 941754111.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Abraham_Lincoln en 1.0 28569940.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Korean_War en 1.0 35972174.0
0.0 Cara_Delevingne en 1.0 10020815.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Category:All_article_disambiguation_pages en 1.0 1959601.0
0.0 Alphabet_Inc. en 1.0 3291087.0
0.0 Special:BlankPage en 1.0 941754111.0
0.0 Special:BlankPage en 1.0 941754111.0
0.0 Jenna_Dewan en 1.0 24461731.0
0.0 Slovakia en 1.0 19269680.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 List_of_most_viewed_YouTube_videos en 1.0 9969839.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Romelu_Lukaku en 1.0 4446728.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Special:BlankPage en 1.0 941754111.0
0.0 West_Atlantic en 1.0 1337776.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Muhammad en 1.0 26203282.0
0.0 Sandra_Bullock en 1.0 6807075.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Alexandra_Daddario en 1.0 2058767.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 David_Cameron en 1.0 16435198.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Al_Pacino en 1.0 6857056.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Main_Page en 1.0 8614729028.0
0.0 File:Ken_Griffey,_Jr._June_2009.jpg en 1.0 7855146.0
0.0 Monica_Bellucci en 1.0 3132427.0
0.0 The_Avengers_(2012_film) en 1.0 13226999.0
0.0 File:Evander_Holyfield_LA_2011.jpg en 1.0 175982092.0
0.0 Main_Page en 1.0 8614729028.0
0.0 Special:UserLogin en 1.0 617664239.0
