col_delay col_page col_project col_requests col_size
0.0 Black_(singer) en 1.0 62241679.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Robin_van_Persie en 1.0 22035890.0
0.0 Main_Page en 1.0 13789304237.0
0.0 ITC_Hotels en 1.0 267306388.0
0.0 Iceland en 1.0 33845023.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 United_Nations en 1.0 31198155.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Adele en 1.0 47675422.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Republic_Day_(India) en 1.0 35759683.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Shanghai en 1.0 17930740.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 FA_Cup en 1.0 8452153.0
0.0 Turmeric en 1.0 4110398.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Elon_Musk en 1.0 24473331.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Pakistan en 1.0 86403485.0
0.0 .rss en 1.0 48066540.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Abe_Vigoda en 1.0 73012443.0
0.0 John_Munch en 1.0 46587909.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Bajrangi_Bhaijaan en 1.0 4105254.0
0.0 ITC_Hotels en 1.0 267306388.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Fastlane_(2016) en 1.0 7529086.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Abe_Vigoda en 1.0 73012443.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Sudha_Kongara_Prasad en 1.0 1516007.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Unfriended en 1.0 3340878.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Sunny_Leone en 1.0 35889579.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Star_Wars en 1.0 62239289.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Neil_deGrasse_Tyson en 1.0 10313337.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Banksy en 1.0 12256199.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Web_scraping en 1.0 108246567.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Monte_Carlo en 1.0 3067698.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Student%27s_t-test en 1.0 4069961.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Special:UserLogin en 1.0 610364556.0
0.0 The_Matrix en 1.0 8503258.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Malala_Yousafzai en 1.0 11076513.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:Search en 1.0 69556339.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Marla_Maples en 1.0 2630030.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Portal:Featured_content en 1.0 6924132.0
0.0 January_2016_East_Asia_cold_wave en 1.0 14617109.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Gorillaz en 1.0 12432751.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Carbon_dioxide en 1.0 16383390.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Hong_Kong en 1.0 65521168.0
0.0 Main_Page en 1.0 13789304237.0
0.0 David_Schwimmer en 1.0 3977147.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 2015_in_film en 1.0 68741054.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:HideBanners en 1.0 0.0
0.0 Mia_Khalifa en 1.0 3979702.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Mona_Lisa en 1.0 9121649.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 List_of_vegetables en 1.0 2189618.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:UserLogin en 1.0 610364556.0
0.0 Sean_Bean en 1.0 91765231.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Joy_(film) en 1.0 6563074.0
0.0 Kalaranjini en 1.0 2655031.0
0.0 Eddie_Redmayne en 1.0 8165461.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Simple_Network_Management_Protocol en 1.0 3165220.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 February en 1.0 3394388.0
0.0 Special:UserLogin en 1.0 610364556.0
0.0 Special:Search en 1.0 69556339.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Marco_Polo_(TV_series) en 1.0 2501072.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:UserLogin en 1.0 610364556.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 WrestleMania_31 en 1.0 4239090.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Hyderabad en 1.0 16596118.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:UserLogin en 1.0 610364556.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Scarlett_Johansson en 1.0 17781887.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 User:Wilhelmina_Will/sandbox en 1.0 850166.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Confidence_interval en 1.0 4636227.0
0.0 Education_in_the_United_States en 1.0 11975144.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 2016_ATP_World_Tour en 1.0 6809585.0
0.0 Beatrice_Tinsley en 1.0 92900304.0
0.0 Kalpana_(Malayalam_actress) en 1.0 15996100.0
0.0 Main_Page en 1.0 13789304237.0
0.0 List_of_The_Blacklist_episodes en 1.0 5668071.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Belarus en 1.0 16265778.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:UserLogin en 1.0 610364556.0
0.0 File:Miley_Cyrus_on_2015_Rock_and_Roll_Hall_of_Fame_Induction_Ceremony_(cropped).jpg en 1.0 6099281.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 File:FordGlassHouse.jpg en 1.0 2518284.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Democratic_Republic_of_the_Congo en 1.0 16911699.0
0.0 Islamic_State_of_Iraq_and_the_Levant en 1.0 163723079.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Special:BlankPage en 1.0 1408813511.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Colony-forming_unit en 1.0 20311444.0
0.0 Nimrat_Kaur en 1.0 12144898.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Milos_Raonic en 1.0 127085268.0
0.0 Hindi en 1.0 3999357.0
0.0 Quicksort en 1.0 4037114.0
0.0 Main_Page en 1.0 13789304237.0
0.0 List_of_Procter_%26_Gamble_brands en 1.0 185553292.0
0.0 Game_of_Thrones en 1.0 70537267.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Web_scraping en 1.0 108246567.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Web_scraping en 1.0 108246567.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Natasha_Richardson en 1.0 20405213.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Operating_system en 1.0 19625601.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Florante_at_Laura en 1.0 1377408.0
0.0 Queen_Victoria en 1.0 14503467.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Category:Given_names en 1.0 2779942.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
0.0 Main_Page en 1.0 13789304237.0
