col_delay,col_page,col_project,col_requests,col_size
0.0,Korn,en,1.0,7494990.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,The_Boy_(2016_film),en,1.0,4889237.0
0.0,Nikolai_Valuev,en,1.0,2989452.0
0.0,Cellular_respiration,en,1.0,2879827.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,"Diana,_Princess_of_Wales",en,1.0,25289944.0
0.0,The_Revenant_(2015_film),en,1.0,150725254.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Grimes_(musician),en,1.0,4448241.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Carlos_Slim,en,1.0,13675306.0
0.0,File:Kate_del_Castillo_at_the_2012_Imagen_Awards.jpg,en,1.0,5227463.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Grant_Gustin,en,1.0,1823441.0
0.0,File:Donald_August_19_(cropped).jpg,en,1.0,33266979.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Don_McLean,en,1.0,42665061.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,The_Wire,en,1.0,15859521.0
0.0,Kwasi_Kwarteng,en,1.0,2640795.0
0.0,Legends_of_Tomorrow,en,1.0,24364436.0
0.0,Correlation_coefficient,en,1.0,719429.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Special:HideBanners,en,1.0,0.0
0.0,Agent_Carter_(TV_series),en,1.0,17319637.0
0.0,Paimon),en,1.0,544992.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Jim_Crow_laws,en,1.0,20653201.0
0.0,List_of_the_verified_oldest_people,en,1.0,4443643.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Boban_Marjanovi%C4%87,en,1.0,8624836.0
0.0,Special:UserLogin,en,1.0,1296398632.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Paulo_Dybala,en,1.0,4119029.0
0.0,Special:Search,en,1.0,129921840.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,File:HSMposter.jpg,en,1.0,2608136.0
0.0,Tony_Blair,en,1.0,25227009.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,"File:Roger_Federer_(26_June_2009,_Wimbledon)_2_new.jpg",en,1.0,5011969.0
0.0,Dirty_Deeds_Done_Dirt_Cheap_(song),en,1.0,565212873.0
0.0,Snoop_Dogg,en,1.0,29366652.0
0.0,Khlo%C3%A9_Kardashian,en,1.0,7107019.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Java_(programming_language),en,1.0,11671087.0
0.0,Special:HideBanners,en,1.0,0.0
0.0,List_of_Luther_episodes,en,1.0,1546564.0
0.0,Methane,en,1.0,7759088.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Katherine_McNamara,en,1.0,2015963.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Dale_Griffin,en,1.0,13900997.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Special:Watchlist,en,1.0,178218370.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Ra,en,1.0,2829893.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Special:HideBanners,en,1.0,0.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Ketogenic_diet,en,1.0,8063761.0
0.0,Special:HideBanners,en,1.0,0.0
0.0,List_of_Gotham_episodes,en,1.0,24727364.0
0.0,Weezer,en,1.0,5909005.0
0.0,Babylon_A.D.,en,1.0,2575224.0
0.0,Wikipedia,en,1.0,185558113.0
0.0,Academy_Award_for_Best_Picture,en,1.0,48018596.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,List_of_Grey%27s_Anatomy_episodes,en,1.0,22909662.0
0.0,Bolivia,en,1.0,10151046.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Keeping_Up_with_the_Kardashians,en,1.0,14248470.0
0.0,U2,en,1.0,17571652.0
0.0,Alan_Rickman,en,1.0,125978158.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Oasis_(band),en,1.0,5685514.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Rocky_Balboa_(film),en,1.0,4585997.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Provinces_and_territories_of_Canada,en,1.0,7718499.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Hawaiian_Islands,en,1.0,25443340.0
0.0,Pakistan,en,1.0,78306451.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Hurricane_Katrina,en,1.0,11520640.0
0.0,Lindsay_Sloane,en,1.0,1412256.0
0.0,Academy_Awards,en,1.0,45188185.0
0.0,Cuckold,en,1.0,2050138.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,List_of_people_who_disappeared_mysteriously,en,1.0,14809115.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,The_Office_(U.S._TV_series),en,1.0,34394615.0
0.0,Main_Page,en,1.0,7795389828.0
0.0,Special:BlankPage,en,1.0,1407534559.0
0.0,Java_(programming_language),en,1.0,11671087.0
0.0,James_Marsden,en,1.0,2934042.0
0.0,Main_Page,en,1.0,7795389828.0
