col_delay,col_page,col_project,col_requests,col_size
0.0,Main_Page,en,1.0,3830523187.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Special:BlankPage,en,1.0,1420912578.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Shitterton,en,1.0,81975996.0
0.0,Star_Wars:_The_Force_Awakens,en,1.0,200537151.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:BlankPage,en,1.0,1420912578.0
0.0,ITC_Hotels,en,1.0,268212649.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:Search,en,1.0,96965595.0
0.0,Werner_Forssmann,en,1.0,535217670.0
0.0,Sicilian_Wikipedia,en,1.0,268113314.0
0.0,Deadpool_(film),en,1.0,62287211.0
0.0,Amrita_Sher-Gil,en,1.0,106993850.0
0.0,Sia_Furler,en,1.0,48970184.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Werner_Forssmann,en,1.0,535217670.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Web_scraping,en,1.0,184064998.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Werner_Forssmann,en,1.0,535217670.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Werner_Forssmann,en,1.0,535217670.0
0.0,Special:BlankPage,en,1.0,1420912578.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Special:BlankPage,en,1.0,1420912578.0
0.0,Special:BlankPage,en,1.0,1420912578.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Special:UserLogin,en,1.0,1065188110.0
0.0,Main_Page,en,1.0,3830523187.0
0.0,Sicilian_Wikipedia,en,1.0,268113314.0
0.0,Main_Page,en,1.0,3830523187.0
