col_delay col_page col_project col_requests col_size
0.0 Liev_Schreiber en 1.0 5179612.0
0.0 Schizophrenia en 1.0 26910637.0
0.0 File:Donald_August_19_(cropped).jpg en 1.0 39863399.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Main_Page en 1.0 4117447514.0
0.0 List_of_Laverne_%26_Shirley_episodes en 1.0 5408923552.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Special:UserLogin en 1.0 2725823342.0
0.0 Concorde en 1.0 21021668.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Main_Page en 1.0 4117447514.0
0.0 List_of_Laverne_%26_Shirley_episodes en 1.0 5408923552.0
0.0 Nazi_concentration_camps en 1.0 4869423.0
0.0 Special:BlankPage en 1.0 1408620298.0
0.0 Super_Bowl_XXXIX en 1.0 5184401.0
0.0 Deaths_in_2016 en 1.0 290479232.0
0.0 Main_Page en 1.0 4117447514.0
0.0 John_Logie_Baird en 1.0 107964541.0
0.0 Star_Trek_Beyond en 1.0 3777551.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Ex_Machina_(film) en 1.0 6399516.0
0.0 Kim_Richards en 1.0 2275035.0
0.0 Jennifer_Lawrence en 1.0 17993963.0
0.0 Wiz_Khalifa en 1.0 113983547.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Grace_Kelly en 1.0 5646555.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Chronic_traumatic_encephalopathy en 1.0 20279181.0
0.0 Special:UserLogin en 1.0 2725823342.0
0.0 Special:BlankPage en 1.0 1408620298.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Special:UserLogin en 1.0 2725823342.0
0.0 Eobard_Thawne en 1.0 5085555.0
0.0 Super_Bowl_XLII en 1.0 9601506.0
0.0 Zika_virus en 1.0 141677461.0
0.0 Special:UserLogin en 1.0 2725823342.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Special:BlankPage en 1.0 1408620298.0
0.0 Youth_(2015_film) en 1.0 2780641.0
0.0 List_of_The_Flash_(2014_TV_series)_episodes en 1.0 44804405.0
0.0 File:Ajax_Amsterdam.svg en 1.0 2832911.0
0.0 Special:BlankPage en 1.0 1408620298.0
0.0 Go_(game) en 1.0 173623397.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Ammonia en 1.0 11132641.0
0.0 DeLorean_Motor_Company en 1.0 10569556.0
0.0 Special:BlankPage en 1.0 1408620298.0
0.0 Main_Page en 1.0 4117447514.0
0.0 The_Holocaust en 1.0 210294600.0
0.0 Special:UserLogin en 1.0 2725823342.0
0.0 Main_Page en 1.0 4117447514.0
0.0 Andr%C3%A9_the_Giant en 1.0 8865761.0
