col_delay,col_page,col_project,col_requests,col_size
0.0,Special:BlankPage,en,1.0,1412675589.0
0.0,David_Bowie,en,1.0,210183996.0
0.0,Special:Search,en,1.0,142925182.0
0.0,Special:UserLogin,en,1.0,536043761.0
0.0,Main_Page,en,1.0,3327395556.0
0.0,Estonia,en,1.0,17622119.0
0.0,Help:IPA_for_French,en,1.0,1503477.0
0.0,Tame_Impala,en,1.0,9221695.0
0.0,Special:UserLogin,en,1.0,536043761.0
0.0,The_Black_Eyed_Peas,en,1.0,7086981.0
0.0,Michael_Jordan,en,1.0,34544219.0
0.0,Eddie_%22The_Eagle%22_Edwards,en,1.0,18348660.0
0.0,Special:BlankPage,en,1.0,1412675589.0
0.0,Zayn_Malik,en,1.0,37605320.0
0.0,National_Renewable_Energy_Laboratory,en,1.0,8217245.0
0.0,Main_Page,en,1.0,3327395556.0
0.0,Jupiter_Ascending,en,1.0,3672520.0
0.0,IZombie_(TV_series),en,1.0,3714150.0
0.0,Halsey_(singer),en,1.0,2724681.0
0.0,Planet_of_the_Apes_(2001_film),en,1.0,4878242.0
0.0,Special:MyTalk,en,1.0,5819734.0
0.0,Main_Page,en,1.0,3327395556.0
0.0,Kong:_Skull_Island,en,1.0,1991287.0
0.0,Special:Search,en,1.0,142925182.0
0.0,Main_Page,en,1.0,3327395556.0
0.0,The_Magnificent_Seven_(2016_film),en,1.0,1719540.0
0.0,MS_Hans_Hedtoft,en,1.0,11371976.0
0.0,Special:BlankPage,en,1.0,1412675589.0
0.0,Main_Page,en,1.0,3327395556.0
0.0,List_of_U.S._DoD_aircraft_designations,en,1.0,2330880.0
0.0,The_Man_in_the_High_Castle_(TV_series),en,1.0,10288342.0
0.0,Energy_conservation,en,1.0,30372239.0
0.0,Kevin_Casey_(fighter),en,1.0,21832073.0
0.0,Sia_Furler,en,1.0,30149359.0
0.0,Web_scraping,en,1.0,210504067.0
0.0,Main_Page,en,1.0,3327395556.0
0.0,Wormhole,en,1.0,468732254.0
0.0,Special:BlankPage,en,1.0,1412675589.0
0.0,Blac_Chyna,en,1.0,18926227.0
0.0,The_Hole_(2009_film),en,1.0,13075644.0
0.0,Main_Page,en,1.0,3327395556.0
