col_delay,col_page,col_project,col_requests,col_size
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Trinidad_moruga_scorpion,en,1.0,12052084.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Scoville_scale,en,1.0,269259018.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Mathew_Brady,en,1.0,335923527.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Mathew_Brady,en,1.0,335923527.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:UserLogin,en,1.0,282708786.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:UserLogin,en,1.0,282708786.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Java_(programming_language),en,1.0,8346351.0
0.0,Java_(programming_language),en,1.0,8346351.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,index.html,en,1.0,16664990.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,File:AlexanderLitvinenko.jpg,en,1.0,11780005.0
0.0,James_Packer,en,1.0,67379484.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Cancer,en,1.0,2654383902.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:UserLogin,en,1.0,282708786.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Swiss_Guard,en,1.0,61901130.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,The_Revenant_(2015_film),en,1.0,53024486.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Wilbur_Scoville,en,1.0,290994381.0
0.0,Special:Search,en,1.0,76204189.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Wilbur_Scoville,en,1.0,290994381.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Scoville_scale,en,1.0,269259018.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Heroes_Reborn_(miniseries),en,1.0,34144356.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Scoville_scale,en,1.0,269259018.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Cancer,en,1.0,2654383902.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Scoville_scale,en,1.0,269259018.0
0.0,Xerostomia,en,1.0,2787148233.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Mathew_Brady,en,1.0,335923527.0
0.0,Cancer,en,1.0,2654383902.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Special:BlankPage,en,1.0,1418706712.0
0.0,Main_Page,en,1.0,9984107755.0
0.0,Cancer,en,1.0,2654383902.0
0.0,Main_Page,en,1.0,9984107755.0
